2025-07-18 00:22:27 | INFO     | main                      | ================================================================================
2025-07-18 00:23:04 | INFO     | run_fd_simulation_and_save | ✓ FD simulation completed successfully
2025-07-18 00:23:04 | INFO     | run_fd_simulation_and_save | Saving dataset to ../data/phantom_01/phantom_001_scan.h5
2025-07-18 00:23:04 | INFO     | run_fd_simulation_and_save | ✓ Dataset saved successfully - ../data/phantom_01/phantom_001_scan.h5 (2.1 MB)
2025-07-18 00:23:04 | INFO     | run_fd_simulation_and_save | Final dataset: 500 probes × 3 detectors
2025-07-18 00:23:04 | INFO     | main                      | ✓ PHANTOM 01 COMPLETED in 37.0s
2025-07-18 00:23:04 | INFO     | main                      | ============================================================
2025-07-18 00:23:04 | INFO     | main                      | GENERATING PHANTOM 02/5
2025-07-18 00:23:04 | INFO     | main                      | ============================================================
2025-07-18 00:23:04 | INFO     | main                      | Step 1/6: Constructing phantom geometry
2025-07-18 00:23:04 | INFO     | build_phantom_with_tissue_and_tumours | Embedding 3 tumor(s) with enhanced spatial constraints
2025-07-18 00:23:04 | INFO     | build_phantom_with_tissue_and_tumours | Successfully embedded 3/3 tumors in tissue
2025-07-18 00:23:04 | INFO     | build_phantom_with_tissue_and_tumours | Phantom construction completed - 37.3% tissue coverage
2025-07-18 00:23:04 | INFO     | main                      | Step 2/6: Generating finite element mesh
2025-07-18 00:23:04 | INFO     | mesh_volume               | Starting CGAL-based tetrahedral mesh generation (cell_size=1.65)
2025-07-18 00:23:07 | INFO     | mesh_volume               | ✓ Mesh generation completed - 44,970 tetrahedra, 8,282 nodes
2025-07-18 00:23:07 | INFO     | create_stndmesh           | Mesh statistics: 44970 tetrahedra, 8282 nodes
2025-07-18 00:23:07 | INFO     | create_stndmesh           | Element volume statistics: 1.029 ± 0.204 mm³
2025-07-18 00:23:07 | INFO     | main                      | Step 3/6: Assigning optical properties
2025-07-18 00:23:07 | INFO     | assign_optical_properties | Starting optical property assignment for 4 tissue regions
2025-07-18 00:23:07 | INFO     | assign_optical_properties | ✓ Optical properties assigned to mesh elements
2025-07-18 00:23:08 | INFO     | assign_optical_properties | ✓ Ground truth maps generated - shape (50, 50, 50, 2)
2025-07-18 00:23:08 | INFO     | main                      | Step 4/6: Generating realistic probe layout
2025-07-18 00:23:08 | INFO     | extract_realistic_patch_surface |   Extracting realistic 35x35mm surface patch for clinical imaging
2025-07-18 00:23:08 | INFO     | extract_realistic_patch_surface |   ✓ Generated 1573 surface points in realistic patch
2025-07-18 00:23:08 | INFO     | build_random_probe_layout | Starting probe layout generation - 500 probes (distance range: 10-40mm)
2025-07-18 00:23:08 | INFO     | build_random_probe_layout | ✓ Probe layout completed - 500/500 probes placed (1500 measurements)
2025-07-18 00:23:08 | INFO     | main                      | Step 5/6: Generating probe visualizations
2025-07-18 00:23:08 | INFO     | main                      | Generated PNG visualization for phantom 2 probe 1 (saved to ../data/phantom_02/probe_001.png)
2025-07-18 00:23:08 | INFO     | main                      | Step 6/6: Running frequency-domain simulation
2025-07-18 00:23:08 | INFO     | run_fd_simulation_and_save | Configuring mesh with source-detector optode layout
2025-07-18 00:23:08 | INFO     | run_fd_simulation_and_save | Starting FD simulation (frequency: 140.0 MHz)
2025-07-18 00:23:19 | INFO     | run_fd_simulation_and_save | ✓ FD simulation completed successfully
2025-07-18 00:23:19 | INFO     | run_fd_simulation_and_save | Saving dataset to ../data/phantom_02/phantom_002_scan.h5
2025-07-18 00:23:19 | INFO     | run_fd_simulation_and_save | ✓ Dataset saved successfully - ../data/phantom_02/phantom_002_scan.h5 (2.1 MB)
2025-07-18 00:23:19 | INFO     | run_fd_simulation_and_save | Final dataset: 500 probes × 3 detectors
2025-07-18 00:23:19 | INFO     | main                      | ✓ PHANTOM 02 COMPLETED in 14.8s
2025-07-18 00:23:19 | INFO     | main                      | ============================================================
2025-07-18 00:23:19 | INFO     | main                      | GENERATING PHANTOM 03/5
2025-07-18 00:23:19 | INFO     | main                      | ============================================================
2025-07-18 00:23:19 | INFO     | main                      | Step 1/6: Constructing phantom geometry
2025-07-18 00:23:19 | INFO     | build_phantom_with_tissue_and_tumours | Embedding 0 tumor(s) with enhanced spatial constraints
2025-07-18 00:23:19 | INFO     | build_phantom_with_tissue_and_tumours | No tumors placed in this phantom
2025-07-18 00:23:19 | INFO     | build_phantom_with_tissue_and_tumours | Phantom construction completed - 33.9% tissue coverage
2025-07-18 00:23:19 | INFO     | main                      | Step 2/6: Generating finite element mesh
2025-07-18 00:23:19 | INFO     | mesh_volume               | Starting CGAL-based tetrahedral mesh generation (cell_size=1.65)
2025-07-18 00:23:22 | INFO     | mesh_volume               | ✓ Mesh generation completed - 40,707 tetrahedra, 7,535 nodes
2025-07-18 00:23:22 | INFO     | create_stndmesh           | Mesh statistics: 40707 tetrahedra, 7535 nodes
2025-07-18 00:23:22 | INFO     | create_stndmesh           | Element volume statistics: 1.036 ± 0.198 mm³
2025-07-18 00:23:22 | INFO     | main                      | Step 3/6: Assigning optical properties
2025-07-18 00:23:22 | INFO     | assign_optical_properties | Starting optical property assignment for 1 tissue regions
2025-07-18 00:23:22 | INFO     | assign_optical_properties | ✓ Optical properties assigned to mesh elements
2025-07-18 00:23:22 | INFO     | assign_optical_properties | ✓ Ground truth maps generated - shape (50, 50, 50, 2)
2025-07-18 00:23:22 | INFO     | main                      | Step 4/6: Generating realistic probe layout
2025-07-18 00:23:22 | INFO     | extract_realistic_patch_surface |   Extracting realistic 35x35mm surface patch for clinical imaging
2025-07-18 00:23:22 | INFO     | extract_realistic_patch_surface |   ✓ Generated 1567 surface points in realistic patch
2025-07-18 00:23:22 | INFO     | build_random_probe_layout | Starting probe layout generation - 500 probes (distance range: 10-40mm)
2025-07-18 00:23:22 | INFO     | build_random_probe_layout | ✓ Probe layout completed - 500/500 probes placed (1500 measurements)
2025-07-18 00:23:22 | INFO     | main                      | Step 5/6: Generating probe visualizations
2025-07-18 00:23:22 | INFO     | main                      | Generated PNG visualization for phantom 3 probe 1 (saved to ../data/phantom_03/probe_001.png)
2025-07-18 00:23:22 | INFO     | main                      | Step 6/6: Running frequency-domain simulation
2025-07-18 00:23:22 | INFO     | run_fd_simulation_and_save | Configuring mesh with source-detector optode layout
2025-07-18 00:23:23 | INFO     | run_fd_simulation_and_save | Starting FD simulation (frequency: 140.0 MHz)
2025-07-18 00:23:34 | INFO     | run_fd_simulation_and_save | ✓ FD simulation completed successfully
2025-07-18 00:23:34 | INFO     | run_fd_simulation_and_save | Saving dataset to ../data/phantom_03/phantom_003_scan.h5
2025-07-18 00:23:34 | INFO     | run_fd_simulation_and_save | ✓ Dataset saved successfully - ../data/phantom_03/phantom_003_scan.h5 (2.1 MB)
2025-07-18 00:23:34 | INFO     | run_fd_simulation_and_save | Final dataset: 500 probes × 3 detectors
2025-07-18 00:23:34 | INFO     | main                      | ✓ PHANTOM 03 COMPLETED in 14.9s
2025-07-18 00:23:34 | INFO     | main                      | ============================================================
2025-07-18 00:23:34 | INFO     | main                      | GENERATING PHANTOM 04/5
2025-07-18 00:23:34 | INFO     | main                      | ============================================================
2025-07-18 00:23:34 | INFO     | main                      | Step 1/6: Constructing phantom geometry
2025-07-18 00:23:34 | INFO     | build_phantom_with_tissue_and_tumours | Embedding 4 tumor(s) with enhanced spatial constraints
2025-07-18 00:23:34 | INFO     | build_phantom_with_tissue_and_tumours | Successfully embedded 4/4 tumors in tissue
2025-07-18 00:23:34 | INFO     | build_phantom_with_tissue_and_tumours | Phantom construction completed - 32.4% tissue coverage
2025-07-18 00:23:34 | INFO     | main                      | Step 2/6: Generating finite element mesh
2025-07-18 00:23:34 | INFO     | mesh_volume               | Starting CGAL-based tetrahedral mesh generation (cell_size=1.65)
2025-07-18 00:23:37 | INFO     | mesh_volume               | ✓ Mesh generation completed - 39,160 tetrahedra, 7,270 nodes
2025-07-18 00:23:37 | INFO     | create_stndmesh           | Mesh statistics: 39160 tetrahedra, 7270 nodes
2025-07-18 00:23:37 | INFO     | create_stndmesh           | Element volume statistics: 1.029 ± 0.214 mm³
2025-07-18 00:23:37 | INFO     | main                      | Step 3/6: Assigning optical properties
2025-07-18 00:23:37 | INFO     | assign_optical_properties | Starting optical property assignment for 5 tissue regions
2025-07-18 00:23:37 | INFO     | assign_optical_properties | ✓ Optical properties assigned to mesh elements
2025-07-18 00:23:37 | INFO     | assign_optical_properties | ✓ Ground truth maps generated - shape (50, 50, 50, 2)
2025-07-18 00:23:37 | INFO     | main                      | Step 4/6: Generating realistic probe layout
2025-07-18 00:23:37 | INFO     | extract_realistic_patch_surface |   Extracting realistic 35x35mm surface patch for clinical imaging
2025-07-18 00:23:37 | INFO     | extract_realistic_patch_surface |   ✓ Generated 1493 surface points in realistic patch
2025-07-18 00:23:37 | INFO     | build_random_probe_layout | Starting probe layout generation - 500 probes (distance range: 10-40mm)
2025-07-18 00:23:37 | INFO     | build_random_probe_layout | ✓ Probe layout completed - 500/500 probes placed (1500 measurements)
2025-07-18 00:23:37 | INFO     | main                      | Step 5/6: Generating probe visualizations
2025-07-18 00:23:38 | INFO     | main                      | Generated PNG visualization for phantom 4 probe 1 (saved to ../data/phantom_04/probe_001.png)
2025-07-18 00:23:38 | INFO     | main                      | Step 6/6: Running frequency-domain simulation
2025-07-18 00:23:38 | INFO     | run_fd_simulation_and_save | Configuring mesh with source-detector optode layout
2025-07-18 00:23:38 | INFO     | run_fd_simulation_and_save | Starting FD simulation (frequency: 140.0 MHz)
2025-07-18 00:23:48 | INFO     | run_fd_simulation_and_save | ✓ FD simulation completed successfully
2025-07-18 00:23:48 | INFO     | run_fd_simulation_and_save | Saving dataset to ../data/phantom_04/phantom_004_scan.h5
2025-07-18 00:23:48 | INFO     | run_fd_simulation_and_save | ✓ Dataset saved successfully - ../data/phantom_04/phantom_004_scan.h5 (2.1 MB)
2025-07-18 00:23:48 | INFO     | run_fd_simulation_and_save | Final dataset: 500 probes × 3 detectors
2025-07-18 00:23:48 | INFO     | main                      | ✓ PHANTOM 04 COMPLETED in 14.2s
2025-07-18 00:23:48 | INFO     | main                      | ============================================================
2025-07-18 00:23:48 | INFO     | main                      | GENERATING PHANTOM 05/5
2025-07-18 00:23:48 | INFO     | main                      | ============================================================
2025-07-18 00:23:48 | INFO     | main                      | Step 1/6: Constructing phantom geometry
2025-07-18 00:23:48 | INFO     | build_phantom_with_tissue_and_tumours | Embedding 3 tumor(s) with enhanced spatial constraints
2025-07-18 00:23:48 | INFO     | build_phantom_with_tissue_and_tumours | Successfully embedded 3/3 tumors in tissue
2025-07-18 00:23:48 | INFO     | build_phantom_with_tissue_and_tumours | Phantom construction completed - 29.6% tissue coverage
2025-07-18 00:23:48 | INFO     | main                      | Step 2/6: Generating finite element mesh
2025-07-18 00:23:48 | INFO     | mesh_volume               | Starting CGAL-based tetrahedral mesh generation (cell_size=1.65)
2025-07-18 00:23:50 | INFO     | mesh_volume               | ✓ Mesh generation completed - 35,601 tetrahedra, 6,632 nodes
2025-07-18 00:23:51 | INFO     | create_stndmesh           | Mesh statistics: 35601 tetrahedra, 6632 nodes
2025-07-18 00:23:51 | INFO     | create_stndmesh           | Element volume statistics: 1.031 ± 0.206 mm³
2025-07-18 00:23:51 | INFO     | main                      | Step 3/6: Assigning optical properties
2025-07-18 00:23:51 | INFO     | assign_optical_properties | Starting optical property assignment for 4 tissue regions
2025-07-18 00:23:51 | INFO     | assign_optical_properties | ✓ Optical properties assigned to mesh elements
2025-07-18 00:23:51 | INFO     | assign_optical_properties | ✓ Ground truth maps generated - shape (50, 50, 50, 2)
2025-07-18 00:23:51 | INFO     | main                      | Step 4/6: Generating realistic probe layout
2025-07-18 00:23:51 | INFO     | extract_realistic_patch_surface |   Extracting realistic 35x35mm surface patch for clinical imaging
2025-07-18 00:23:51 | INFO     | extract_realistic_patch_surface |   ✓ Generated 1337 surface points in realistic patch
2025-07-18 00:23:51 | INFO     | build_random_probe_layout | Starting probe layout generation - 500 probes (distance range: 10-40mm)
2025-07-18 00:23:51 | INFO     | build_random_probe_layout | ✓ Probe layout completed - 500/500 probes placed (1500 measurements)
2025-07-18 00:23:51 | INFO     | main                      | Step 5/6: Generating probe visualizations
2025-07-18 00:23:51 | INFO     | main                      | Generated PNG visualization for phantom 5 probe 1 (saved to ../data/phantom_05/probe_001.png)
2025-07-18 00:23:51 | INFO     | main                      | Step 6/6: Running frequency-domain simulation
2025-07-18 00:23:51 | INFO     | run_fd_simulation_and_save | Configuring mesh with source-detector optode layout
2025-07-18 00:23:51 | INFO     | run_fd_simulation_and_save | Starting FD simulation (frequency: 140.0 MHz)
2025-07-18 00:24:01 | INFO     | run_fd_simulation_and_save | ✓ FD simulation completed successfully
2025-07-18 00:24:01 | INFO     | run_fd_simulation_and_save | Saving dataset to ../data/phantom_05/phantom_005_scan.h5
2025-07-18 00:24:01 | INFO     | run_fd_simulation_and_save | ✓ Dataset saved successfully - ../data/phantom_05/phantom_005_scan.h5 (2.1 MB)
2025-07-18 00:24:01 | INFO     | run_fd_simulation_and_save | Final dataset: 500 probes × 3 detectors
2025-07-18 00:24:01 | INFO     | main                      | ✓ PHANTOM 05 COMPLETED in 13.5s
2025-07-18 00:24:01 | INFO     | main                      | ================================================================================
2025-07-18 00:24:01 | INFO     | main                      | BATCH GENERATION COMPLETED SUCCESSFULLY
2025-07-18 00:24:01 | INFO     | main                      | ================================================================================
2025-07-18 00:24:01 | INFO     | main                      | Generated 5 complete phantom datasets
2025-07-18 00:24:01 | INFO     | main                      | Total processing time: 13.5s
2025-07-18 00:24:01 | INFO     | main                      | Output location: /Users/maxhart/Documents/MSc_AI_ML/Dissertation/gitlab/mah422/data
2025-07-18 00:24:01 | INFO     | main                      | Dataset contents per phantom:
2025-07-18 00:24:01 | INFO     | main                      |   • HDF5 file with measurements, geometry, and ground truth
2025-07-18 00:24:01 | INFO     | main                      |   • Sample probe visualization (probe_001.png) for professor demonstration
2025-07-18 00:24:01 | INFO     | main                      |   • Enhanced visualizations enabled for development
2025-07-18 00:24:01 | INFO     | main                      |   • Complete metadata for reproducibility
2025-07-18 00:24:01 | INFO     | main                      | All phantoms generated and saved successfully!
2025-07-18 00:35:39 | INFO     | main                      | ================================================================================
2025-07-18 00:35:39 | INFO     | main                      | STARTING NIR PHANTOM DATASET GENERATION PIPELINE
2025-07-18 00:35:39 | INFO     | main                      | ================================================================================
2025-07-18 00:35:39 | INFO     | main                      | Output directory: /Users/maxhart/Documents/MSc_AI_ML/Dissertation/gitlab/mah422/data
2025-07-18 00:35:39 | INFO     | main                      | Log file: ../logging.log
2025-07-18 00:35:39 | INFO     | main                      | Visualization mode: ENABLED (Development)
2025-07-18 00:35:39 | INFO     | main                      | Generating 5 phantom datasets for machine learning training
2025-07-18 00:35:39 | INFO     | main                      | Expected dataset size: 5 phantoms × 500 probes × 3 detectors = 7,500 tokens
2025-07-18 00:35:39 | INFO     | main                      | ============================================================
2025-07-18 00:35:39 | INFO     | main                      | GENERATING PHANTOM 01/5
2025-07-18 00:35:39 | INFO     | main                      | ============================================================
2025-07-18 00:35:39 | INFO     | main                      | Step 1/6: Constructing phantom geometry
2025-07-18 00:35:39 | INFO     | build_phantom_with_tissue_and_tumours | Embedding 1 tumor(s) with enhanced spatial constraints
2025-07-18 00:35:39 | INFO     | build_phantom_with_tissue_and_tumours | Successfully embedded 1/1 tumors in tissue
2025-07-18 00:35:39 | INFO     | build_phantom_with_tissue_and_tumours | Phantom construction completed - 34.0% tissue coverage
2025-07-18 00:35:39 | INFO     | main                      | Step 2/6: Generating finite element mesh
2025-07-18 00:35:39 | INFO     | mesh_volume               | Starting CGAL-based tetrahedral mesh generation (cell_size=1.65)
2025-07-18 00:35:42 | INFO     | mesh_volume               | ✓ Mesh generation completed - 40,989 tetrahedra, 7,586 nodes
2025-07-18 00:35:42 | INFO     | create_stndmesh           | Mesh statistics: 40989 tetrahedra, 7586 nodes
2025-07-18 00:35:42 | INFO     | create_stndmesh           | Element volume statistics: 1.030 ± 0.200 mm³
2025-07-18 00:35:42 | INFO     | main                      | Step 3/6: Assigning optical properties
2025-07-18 00:35:42 | INFO     | assign_optical_properties | Starting optical property assignment for 2 tissue regions
2025-07-18 00:35:42 | INFO     | assign_optical_properties | ✓ Optical properties assigned to mesh elements
2025-07-18 00:35:42 | INFO     | assign_optical_properties | ✓ Ground truth maps generated - shape (50, 50, 50, 2)
2025-07-18 00:35:42 | INFO     | main                      | Step 4/6: Generating realistic probe layout
2025-07-18 00:35:42 | INFO     | extract_realistic_patch_surface |   Extracting realistic 35x35mm surface patch for clinical imaging
2025-07-18 00:35:42 | INFO     | extract_realistic_patch_surface |   ✓ Generated 1501 surface points in realistic patch
2025-07-18 00:35:42 | INFO     | build_random_probe_layout | Starting probe layout generation - 500 probes (distance range: 10-40mm)
2025-07-18 00:35:42 | INFO     | build_random_probe_layout | ✓ Probe layout completed - 500/500 probes placed (1500 measurements)
2025-07-18 00:35:42 | INFO     | main                      | Step 5/6: Generating probe visualizations
2025-07-18 00:36:47 | INFO     | main                      | Generated INTERACTIVE 3D visualization for phantom 1 probe 1 (for professor demo)
2025-07-18 00:36:47 | INFO     | main                      | Step 6/6: Running frequency-domain simulation
2025-07-18 00:36:47 | INFO     | run_fd_simulation_and_save | Configuring mesh with source-detector optode layout
2025-07-18 00:36:47 | INFO     | run_fd_simulation_and_save | Starting FD simulation (frequency: 140.0 MHz)
2025-07-18 00:36:58 | INFO     | run_fd_simulation_and_save | ✓ FD simulation completed successfully
2025-07-18 00:36:58 | INFO     | run_fd_simulation_and_save | Saving dataset to ../data/phantom_01/phantom_001_scan.h5
2025-07-18 00:36:58 | INFO     | run_fd_simulation_and_save | ✓ Dataset saved successfully - ../data/phantom_01/phantom_001_scan.h5 (2.1 MB)
2025-07-18 00:36:58 | INFO     | run_fd_simulation_and_save | Final dataset: 500 probes × 3 detectors
2025-07-18 00:36:58 | INFO     | main                      | ✓ PHANTOM 01 COMPLETED in 78.7s
2025-07-18 00:36:58 | INFO     | main                      | ============================================================
2025-07-18 00:36:58 | INFO     | main                      | GENERATING PHANTOM 02/5
2025-07-18 00:36:58 | INFO     | main                      | ============================================================
2025-07-18 00:36:58 | INFO     | main                      | Step 1/6: Constructing phantom geometry
2025-07-18 00:36:58 | INFO     | build_phantom_with_tissue_and_tumours | Embedding 3 tumor(s) with enhanced spatial constraints
2025-07-18 00:36:58 | INFO     | build_phantom_with_tissue_and_tumours | Successfully embedded 3/3 tumors in tissue
2025-07-18 00:36:58 | INFO     | build_phantom_with_tissue_and_tumours | Phantom construction completed - 37.3% tissue coverage
2025-07-18 00:36:58 | INFO     | main                      | Step 2/6: Generating finite element mesh
2025-07-18 00:36:58 | INFO     | mesh_volume               | Starting CGAL-based tetrahedral mesh generation (cell_size=1.65)
2025-07-18 00:37:01 | INFO     | mesh_volume               | ✓ Mesh generation completed - 44,970 tetrahedra, 8,282 nodes
2025-07-18 00:37:01 | INFO     | create_stndmesh           | Mesh statistics: 44970 tetrahedra, 8282 nodes
2025-07-18 00:37:01 | INFO     | create_stndmesh           | Element volume statistics: 1.029 ± 0.204 mm³
2025-07-18 00:37:01 | INFO     | main                      | Step 3/6: Assigning optical properties
2025-07-18 00:37:01 | INFO     | assign_optical_properties | Starting optical property assignment for 4 tissue regions
2025-07-18 00:37:01 | INFO     | assign_optical_properties | ✓ Optical properties assigned to mesh elements
2025-07-18 00:37:01 | INFO     | assign_optical_properties | ✓ Ground truth maps generated - shape (50, 50, 50, 2)
2025-07-18 00:37:01 | INFO     | main                      | Step 4/6: Generating realistic probe layout
2025-07-18 00:37:01 | INFO     | extract_realistic_patch_surface |   Extracting realistic 35x35mm surface patch for clinical imaging
2025-07-18 00:37:01 | INFO     | extract_realistic_patch_surface |   ✓ Generated 1573 surface points in realistic patch
2025-07-18 00:37:01 | INFO     | build_random_probe_layout | Starting probe layout generation - 500 probes (distance range: 10-40mm)
2025-07-18 00:37:01 | INFO     | build_random_probe_layout | ✓ Probe layout completed - 500/500 probes placed (1500 measurements)
2025-07-18 00:37:01 | INFO     | main                      | Step 5/6: Generating probe visualizations
2025-07-18 00:37:01 | INFO     | main                      | Generated PNG visualization for phantom 2 probe 1 (saved to ../data/phantom_02/probe_001.png)
2025-07-18 00:37:01 | INFO     | main                      | Step 6/6: Running frequency-domain simulation
2025-07-18 00:37:01 | INFO     | run_fd_simulation_and_save | Configuring mesh with source-detector optode layout
2025-07-18 00:37:02 | INFO     | run_fd_simulation_and_save | Starting FD simulation (frequency: 140.0 MHz)
2025-07-18 00:37:13 | INFO     | run_fd_simulation_and_save | ✓ FD simulation completed successfully
2025-07-18 00:37:13 | INFO     | run_fd_simulation_and_save | Saving dataset to ../data/phantom_02/phantom_002_scan.h5
2025-07-18 00:37:13 | INFO     | run_fd_simulation_and_save | ✓ Dataset saved successfully - ../data/phantom_02/phantom_002_scan.h5 (2.1 MB)
2025-07-18 00:37:13 | INFO     | run_fd_simulation_and_save | Final dataset: 500 probes × 3 detectors
2025-07-18 00:37:13 | INFO     | main                      | ✓ PHANTOM 02 COMPLETED in 15.0s
2025-07-18 00:37:13 | INFO     | main                      | ============================================================
2025-07-18 00:37:13 | INFO     | main                      | GENERATING PHANTOM 03/5
2025-07-18 00:37:13 | INFO     | main                      | ============================================================
2025-07-18 00:37:13 | INFO     | main                      | Step 1/6: Constructing phantom geometry
2025-07-18 00:37:13 | INFO     | build_phantom_with_tissue_and_tumours | Embedding 0 tumor(s) with enhanced spatial constraints
2025-07-18 00:37:13 | INFO     | build_phantom_with_tissue_and_tumours | No tumors placed in this phantom
2025-07-18 00:37:13 | INFO     | build_phantom_with_tissue_and_tumours | Phantom construction completed - 33.9% tissue coverage
2025-07-18 00:37:13 | INFO     | main                      | Step 2/6: Generating finite element mesh
2025-07-18 00:37:13 | INFO     | mesh_volume               | Starting CGAL-based tetrahedral mesh generation (cell_size=1.65)
2025-07-18 00:37:16 | INFO     | mesh_volume               | ✓ Mesh generation completed - 40,707 tetrahedra, 7,535 nodes
2025-07-18 00:37:16 | INFO     | create_stndmesh           | Mesh statistics: 40707 tetrahedra, 7535 nodes
2025-07-18 00:37:16 | INFO     | create_stndmesh           | Element volume statistics: 1.036 ± 0.198 mm³
2025-07-18 00:37:16 | INFO     | main                      | Step 3/6: Assigning optical properties
2025-07-18 00:37:16 | INFO     | assign_optical_properties | Starting optical property assignment for 1 tissue regions
2025-07-18 00:37:16 | INFO     | assign_optical_properties | ✓ Optical properties assigned to mesh elements
2025-07-18 00:37:16 | INFO     | assign_optical_properties | ✓ Ground truth maps generated - shape (50, 50, 50, 2)
2025-07-18 00:37:16 | INFO     | main                      | Step 4/6: Generating realistic probe layout
2025-07-18 00:37:16 | INFO     | extract_realistic_patch_surface |   Extracting realistic 35x35mm surface patch for clinical imaging
2025-07-18 00:37:16 | INFO     | extract_realistic_patch_surface |   ✓ Generated 1567 surface points in realistic patch
2025-07-18 00:37:16 | INFO     | build_random_probe_layout | Starting probe layout generation - 500 probes (distance range: 10-40mm)
2025-07-18 00:37:16 | INFO     | build_random_probe_layout | ✓ Probe layout completed - 500/500 probes placed (1500 measurements)
2025-07-18 00:37:16 | INFO     | main                      | Step 5/6: Generating probe visualizations
2025-07-18 00:37:16 | INFO     | main                      | Generated PNG visualization for phantom 3 probe 1 (saved to ../data/phantom_03/probe_001.png)
2025-07-18 00:37:16 | INFO     | main                      | Step 6/6: Running frequency-domain simulation
2025-07-18 00:37:16 | INFO     | run_fd_simulation_and_save | Configuring mesh with source-detector optode layout
2025-07-18 00:37:17 | INFO     | run_fd_simulation_and_save | Starting FD simulation (frequency: 140.0 MHz)
2025-07-18 00:49:37 | INFO     | main                      | ================================================================================
2025-07-18 00:49:37 | INFO     | main                      | STARTING NIR PHANTOM DATASET GENERATION PIPELINE
2025-07-18 00:49:37 | INFO     | main                      | ================================================================================
2025-07-18 00:49:37 | INFO     | main                      | Output directory: /Users/maxhart/Documents/MSc_AI_ML/Dissertation/gitlab/mah422/data
2025-07-18 00:49:37 | INFO     | main                      | Log file: ../logging.log
2025-07-18 00:49:37 | INFO     | main                      | Visualization mode: ENABLED (Development)
2025-07-18 00:49:37 | INFO     | main                      | Generating 5 phantom datasets for machine learning training
2025-07-18 00:49:37 | INFO     | main                      | Expected dataset size: 5 phantoms × 500 probes × 3 detectors = 7,500 tokens
2025-07-18 00:49:37 | INFO     | main                      | ============================================================
2025-07-18 00:49:37 | INFO     | main                      | GENERATING PHANTOM 01/5
2025-07-18 00:49:37 | INFO     | main                      | ============================================================
