2025-07-22 21:00:43 | INFO     | main            | ================================================================================
2025-07-22 21:01:08 | INFO     | find_safe_patch_centers | ✓ Safe center identification completed - 7,074/7,074 valid centers (100.0%)
2025-07-22 21:01:08 | INFO     | build_patch_based_probe_layout | Selected patch center: (50.0, 22.0, 44.0)
2025-07-22 21:01:08 | INFO     | build_patch_based_probe_layout | Patch created: 2,387 surface voxels within 30mm radius
2025-07-22 21:01:08 | INFO     | build_patch_based_probe_layout | ✓ Patch-based probe layout completed
2025-07-22 21:01:08 | INFO     | build_patch_based_probe_layout | Successfully placed: 500/500 probes (1500 measurements)
2025-07-22 21:01:08 | INFO     | main            | Step 5/6: Skipping visualization (will generate every 100 phantoms for efficiency)
2025-07-22 21:01:08 | INFO     | main            | Step 6/6: Executing frequency-domain diffusion equation simulation and dataset generation
2025-07-22 21:01:08 | INFO     | run_fd_simulation_and_save | Configuring mesh with source-detector optode layout and geometric validation
2025-07-22 21:01:09 | INFO     | run_fd_simulation_and_save | Executing frequency-domain diffusion equation simulation (modulation: 140.0 MHz)
2025-07-22 21:01:24 | INFO     | run_fd_simulation_and_save | ✓ FD simulation completed successfully in 14.9s
2025-07-22 21:01:24 | INFO     | run_fd_simulation_and_save | Saving complete ML-ready dataset to /Users/maxhart/Documents/MSc_AI_ML/Dissertation/mah422/data/phantom_02/phantom_002_scan.h5
2025-07-22 21:01:24 | INFO     | run_fd_simulation_and_save | ✓ Dataset saved successfully - /Users/maxhart/Documents/MSc_AI_ML/Dissertation/mah422/data/phantom_02/phantom_002_scan.h5 (0.4 MB)
2025-07-22 21:01:24 | INFO     | run_fd_simulation_and_save | Final dataset: 500 probes × 3 detectors
2025-07-22 21:01:24 | INFO     | main            | ✓ PHANTOM 02 COMPLETED in 21.4s
2025-07-22 21:01:24 | INFO     | main            | ============================================================
2025-07-22 21:01:24 | INFO     | main            | GENERATING PHANTOM 03/10
2025-07-22 21:01:24 | INFO     | main            | ============================================================
2025-07-22 21:01:24 | INFO     | main            | Step 1/6: Constructing randomized phantom geometry with tissue and tumor embedding
2025-07-22 21:01:24 | INFO     | build_phantom_with_tissue_and_tumours | Embedding 0 tumor(s) with enhanced spatial constraints
2025-07-22 21:01:24 | INFO     | build_phantom_with_tissue_and_tumours | No tumors placed in this phantom
2025-07-22 21:01:24 | INFO     | build_phantom_with_tissue_and_tumours | Phantom construction completed - 32.7% tissue coverage
2025-07-22 21:01:24 | INFO     | main            | Step 2/6: Generating CGAL-based tetrahedral finite element mesh
2025-07-22 21:01:24 | INFO     | mesh_volume     | Starting CGAL-based tetrahedral mesh generation (cell_size=1.65)
2025-07-22 21:01:29 | INFO     | mesh_volume     | ✓ Mesh generation completed - 67,751 tetrahedra, 12,320 nodes
2025-07-22 21:01:29 | INFO     | create_stndmesh | Mesh statistics: 67751 tetrahedra, 12320 nodes
2025-07-22 21:01:29 | INFO     | create_stndmesh | Element volume statistics: 1.038 ± 0.194 mm³
2025-07-22 21:01:29 | INFO     | main            | Step 3/6: Assigning physiological optical properties and generating ground truth maps
2025-07-22 21:01:29 | INFO     | assign_optical_properties | Starting optical property assignment for 1 tissue regions
2025-07-22 21:01:29 | INFO     | assign_optical_properties | ✓ Optical properties assigned to mesh elements
2025-07-22 21:01:29 | INFO     | assign_optical_properties | ✓ Ground truth maps generated - shape (60, 60, 60, 2)
2025-07-22 21:01:29 | INFO     | main            | Step 4/6: Extracting tissue surface and generating patch-based probe layout
2025-07-22 21:01:29 | INFO     | extract_surface_voxels | Starting surface extraction (threshold=1)
2025-07-22 21:01:29 | INFO     | extract_surface_voxels | ✓ Surface extraction completed - 6,706 surface voxels identified
2025-07-22 21:01:29 | INFO     | build_patch_based_probe_layout | Starting patch-based probe layout generation
2025-07-22 21:01:29 | INFO     | build_patch_based_probe_layout | Target: 500 probes in 30mm radius patch (SDS range: 10-40mm)
2025-07-22 21:01:29 | INFO     | find_safe_patch_centers | Identifying safe patch centers (radius=30mm, min_voxels=500)
2025-07-22 21:01:29 | INFO     | find_safe_patch_centers | ✓ Safe center identification completed - 6,706/6,706 valid centers (100.0%)
2025-07-22 21:01:29 | INFO     | build_patch_based_probe_layout | Selected patch center: (28.0, 10.0, 47.0)
2025-07-22 21:01:29 | INFO     | build_patch_based_probe_layout | Patch created: 2,353 surface voxels within 30mm radius
2025-07-22 21:01:29 | INFO     | build_patch_based_probe_layout | ✓ Patch-based probe layout completed
2025-07-22 21:01:29 | INFO     | build_patch_based_probe_layout | Successfully placed: 500/500 probes (1500 measurements)
2025-07-22 21:01:29 | INFO     | main            | Step 5/6: Skipping visualization (will generate every 100 phantoms for efficiency)
2025-07-22 21:01:29 | INFO     | main            | Step 6/6: Executing frequency-domain diffusion equation simulation and dataset generation
2025-07-22 21:01:29 | INFO     | run_fd_simulation_and_save | Configuring mesh with source-detector optode layout and geometric validation
2025-07-22 21:01:30 | INFO     | run_fd_simulation_and_save | Executing frequency-domain diffusion equation simulation (modulation: 140.0 MHz)
2025-07-22 21:01:46 | INFO     | run_fd_simulation_and_save | ✓ FD simulation completed successfully in 15.8s
2025-07-22 21:01:46 | INFO     | run_fd_simulation_and_save | Saving complete ML-ready dataset to /Users/maxhart/Documents/MSc_AI_ML/Dissertation/mah422/data/phantom_03/phantom_003_scan.h5
2025-07-22 21:01:46 | INFO     | run_fd_simulation_and_save | ✓ Dataset saved successfully - /Users/maxhart/Documents/MSc_AI_ML/Dissertation/mah422/data/phantom_03/phantom_003_scan.h5 (0.4 MB)
2025-07-22 21:01:46 | INFO     | run_fd_simulation_and_save | Final dataset: 500 probes × 3 detectors
2025-07-22 21:01:46 | INFO     | main            | ✓ PHANTOM 03 COMPLETED in 21.8s
2025-07-22 21:01:46 | INFO     | main            | ============================================================
2025-07-22 21:01:46 | INFO     | main            | GENERATING PHANTOM 04/10
2025-07-22 21:01:46 | INFO     | main            | ============================================================
2025-07-22 21:01:46 | INFO     | main            | Step 1/6: Constructing randomized phantom geometry with tissue and tumor embedding
2025-07-22 21:01:46 | INFO     | build_phantom_with_tissue_and_tumours | Embedding 4 tumor(s) with enhanced spatial constraints
2025-07-22 21:01:46 | INFO     | build_phantom_with_tissue_and_tumours | Successfully embedded 4/4 tumors in tissue
2025-07-22 21:01:46 | INFO     | build_phantom_with_tissue_and_tumours | Phantom construction completed - 31.5% tissue coverage
2025-07-22 21:01:46 | INFO     | main            | Step 2/6: Generating CGAL-based tetrahedral finite element mesh
2025-07-22 21:01:46 | INFO     | mesh_volume     | Starting CGAL-based tetrahedral mesh generation (cell_size=1.65)
2025-07-22 21:01:51 | INFO     | mesh_volume     | ✓ Mesh generation completed - 65,598 tetrahedra, 11,904 nodes
2025-07-22 21:01:51 | INFO     | create_stndmesh | Mesh statistics: 65598 tetrahedra, 11904 nodes
2025-07-22 21:01:51 | INFO     | create_stndmesh | Element volume statistics: 1.031 ± 0.207 mm³
2025-07-22 21:01:51 | INFO     | main            | Step 3/6: Assigning physiological optical properties and generating ground truth maps
2025-07-22 21:01:51 | INFO     | assign_optical_properties | Starting optical property assignment for 5 tissue regions
2025-07-22 21:01:51 | INFO     | assign_optical_properties | ✓ Optical properties assigned to mesh elements
2025-07-22 21:01:51 | INFO     | assign_optical_properties | ✓ Ground truth maps generated - shape (60, 60, 60, 2)
2025-07-22 21:01:51 | INFO     | main            | Step 4/6: Extracting tissue surface and generating patch-based probe layout
2025-07-22 21:01:51 | INFO     | extract_surface_voxels | Starting surface extraction (threshold=1)
2025-07-22 21:01:51 | INFO     | extract_surface_voxels | ✓ Surface extraction completed - 6,528 surface voxels identified
2025-07-22 21:01:51 | INFO     | build_patch_based_probe_layout | Starting patch-based probe layout generation
2025-07-22 21:01:51 | INFO     | build_patch_based_probe_layout | Target: 500 probes in 30mm radius patch (SDS range: 10-40mm)
2025-07-22 21:01:51 | INFO     | find_safe_patch_centers | Identifying safe patch centers (radius=30mm, min_voxels=500)
2025-07-22 21:01:51 | INFO     | find_safe_patch_centers | ✓ Safe center identification completed - 6,528/6,528 valid centers (100.0%)
2025-07-22 21:01:51 | INFO     | build_patch_based_probe_layout | Selected patch center: (21.0, 20.0, 52.0)
2025-07-22 21:01:51 | INFO     | build_patch_based_probe_layout | Patch created: 2,340 surface voxels within 30mm radius
2025-07-22 21:01:51 | INFO     | build_patch_based_probe_layout | ✓ Patch-based probe layout completed
2025-07-22 21:01:51 | INFO     | build_patch_based_probe_layout | Successfully placed: 500/500 probes (1500 measurements)
2025-07-22 21:01:51 | INFO     | main            | Step 5/6: Skipping visualization (will generate every 100 phantoms for efficiency)
2025-07-22 21:01:51 | INFO     | main            | Step 6/6: Executing frequency-domain diffusion equation simulation and dataset generation
2025-07-22 21:01:51 | INFO     | run_fd_simulation_and_save | Configuring mesh with source-detector optode layout and geometric validation
2025-07-22 21:01:52 | INFO     | run_fd_simulation_and_save | Executing frequency-domain diffusion equation simulation (modulation: 140.0 MHz)
2025-07-22 21:02:06 | INFO     | run_fd_simulation_and_save | ✓ FD simulation completed successfully in 14.1s
2025-07-22 21:02:06 | INFO     | run_fd_simulation_and_save | Saving complete ML-ready dataset to /Users/maxhart/Documents/MSc_AI_ML/Dissertation/mah422/data/phantom_04/phantom_004_scan.h5
2025-07-22 21:02:06 | INFO     | run_fd_simulation_and_save | ✓ Dataset saved successfully - /Users/maxhart/Documents/MSc_AI_ML/Dissertation/mah422/data/phantom_04/phantom_004_scan.h5 (0.4 MB)
2025-07-22 21:02:06 | INFO     | run_fd_simulation_and_save | Final dataset: 500 probes × 3 detectors
2025-07-22 21:02:06 | INFO     | main            | ✓ PHANTOM 04 COMPLETED in 19.9s
2025-07-22 21:02:06 | INFO     | main            | ============================================================
2025-07-22 21:02:06 | INFO     | main            | GENERATING PHANTOM 05/10
2025-07-22 21:02:06 | INFO     | main            | ============================================================
2025-07-22 21:02:06 | INFO     | main            | Step 1/6: Constructing randomized phantom geometry with tissue and tumor embedding
2025-07-22 21:02:06 | INFO     | build_phantom_with_tissue_and_tumours | Embedding 3 tumor(s) with enhanced spatial constraints
2025-07-22 21:02:06 | INFO     | build_phantom_with_tissue_and_tumours | Successfully embedded 3/3 tumors in tissue
2025-07-22 21:02:06 | INFO     | build_phantom_with_tissue_and_tumours | Phantom construction completed - 29.1% tissue coverage
2025-07-22 21:02:06 | INFO     | main            | Step 2/6: Generating CGAL-based tetrahedral finite element mesh
2025-07-22 21:02:06 | INFO     | mesh_volume     | Starting CGAL-based tetrahedral mesh generation (cell_size=1.65)
2025-07-22 21:02:10 | INFO     | mesh_volume     | ✓ Mesh generation completed - 60,536 tetrahedra, 11,021 nodes
2025-07-22 21:02:10 | INFO     | create_stndmesh | Mesh statistics: 60536 tetrahedra, 11021 nodes
2025-07-22 21:02:10 | INFO     | create_stndmesh | Element volume statistics: 1.033 ± 0.203 mm³
2025-07-22 21:02:10 | INFO     | main            | Step 3/6: Assigning physiological optical properties and generating ground truth maps
2025-07-22 21:02:10 | INFO     | assign_optical_properties | Starting optical property assignment for 4 tissue regions
2025-07-22 21:02:10 | INFO     | assign_optical_properties | ✓ Optical properties assigned to mesh elements
2025-07-22 21:02:10 | INFO     | assign_optical_properties | ✓ Ground truth maps generated - shape (60, 60, 60, 2)
2025-07-22 21:02:10 | INFO     | main            | Step 4/6: Extracting tissue surface and generating patch-based probe layout
2025-07-22 21:02:10 | INFO     | extract_surface_voxels | Starting surface extraction (threshold=1)
2025-07-22 21:02:10 | INFO     | extract_surface_voxels | ✓ Surface extraction completed - 6,188 surface voxels identified
2025-07-22 21:02:10 | INFO     | build_patch_based_probe_layout | Starting patch-based probe layout generation
2025-07-22 21:02:10 | INFO     | build_patch_based_probe_layout | Target: 500 probes in 30mm radius patch (SDS range: 10-40mm)
2025-07-22 21:02:10 | INFO     | find_safe_patch_centers | Identifying safe patch centers (radius=30mm, min_voxels=500)
2025-07-22 21:02:10 | INFO     | find_safe_patch_centers | ✓ Safe center identification completed - 6,188/6,188 valid centers (100.0%)
2025-07-22 21:02:10 | INFO     | build_patch_based_probe_layout | Selected patch center: (30.0, 52.0, 40.0)
2025-07-22 21:02:10 | INFO     | build_patch_based_probe_layout | Patch created: 2,345 surface voxels within 30mm radius
2025-07-22 21:02:10 | INFO     | build_patch_based_probe_layout | ✓ Patch-based probe layout completed
2025-07-22 21:02:10 | INFO     | build_patch_based_probe_layout | Successfully placed: 500/500 probes (1500 measurements)
2025-07-22 21:02:10 | INFO     | main            | Step 5/6: Skipping visualization (will generate every 100 phantoms for efficiency)
2025-07-22 21:02:10 | INFO     | main            | Step 6/6: Executing frequency-domain diffusion equation simulation and dataset generation
2025-07-22 21:02:10 | INFO     | run_fd_simulation_and_save | Configuring mesh with source-detector optode layout and geometric validation
2025-07-22 21:02:11 | INFO     | run_fd_simulation_and_save | Executing frequency-domain diffusion equation simulation (modulation: 140.0 MHz)
2025-07-22 21:02:24 | INFO     | run_fd_simulation_and_save | ✓ FD simulation completed successfully in 13.1s
2025-07-22 21:02:24 | INFO     | run_fd_simulation_and_save | Saving complete ML-ready dataset to /Users/maxhart/Documents/MSc_AI_ML/Dissertation/mah422/data/phantom_05/phantom_005_scan.h5
2025-07-22 21:02:24 | INFO     | run_fd_simulation_and_save | ✓ Dataset saved successfully - /Users/maxhart/Documents/MSc_AI_ML/Dissertation/mah422/data/phantom_05/phantom_005_scan.h5 (0.4 MB)
2025-07-22 21:02:24 | INFO     | run_fd_simulation_and_save | Final dataset: 500 probes × 3 detectors
2025-07-22 21:02:24 | INFO     | main            | ✓ PHANTOM 05 COMPLETED in 18.4s
2025-07-22 21:02:24 | INFO     | main            | ============================================================
2025-07-22 21:02:24 | INFO     | main            | GENERATING PHANTOM 06/10
2025-07-22 21:02:24 | INFO     | main            | ============================================================
2025-07-22 21:02:24 | INFO     | main            | Step 1/6: Constructing randomized phantom geometry with tissue and tumor embedding
2025-07-22 21:02:24 | INFO     | build_phantom_with_tissue_and_tumours | Embedding 3 tumor(s) with enhanced spatial constraints
2025-07-22 21:02:24 | INFO     | build_phantom_with_tissue_and_tumours | Successfully embedded 3/3 tumors in tissue
2025-07-22 21:02:24 | INFO     | build_phantom_with_tissue_and_tumours | Phantom construction completed - 31.4% tissue coverage
2025-07-22 21:02:24 | INFO     | main            | Step 2/6: Generating CGAL-based tetrahedral finite element mesh
2025-07-22 21:02:24 | INFO     | mesh_volume     | Starting CGAL-based tetrahedral mesh generation (cell_size=1.65)
2025-07-22 21:02:29 | INFO     | mesh_volume     | ✓ Mesh generation completed - 65,420 tetrahedra, 11,887 nodes
2025-07-22 21:02:29 | INFO     | create_stndmesh | Mesh statistics: 65420 tetrahedra, 11887 nodes
2025-07-22 21:02:29 | INFO     | create_stndmesh | Element volume statistics: 1.032 ± 0.202 mm³
2025-07-22 21:02:29 | INFO     | main            | Step 3/6: Assigning physiological optical properties and generating ground truth maps
2025-07-22 21:02:29 | INFO     | assign_optical_properties | Starting optical property assignment for 4 tissue regions
2025-07-22 21:02:29 | INFO     | assign_optical_properties | ✓ Optical properties assigned to mesh elements
2025-07-22 21:02:29 | INFO     | assign_optical_properties | ✓ Ground truth maps generated - shape (60, 60, 60, 2)
2025-07-22 21:02:29 | INFO     | main            | Step 4/6: Extracting tissue surface and generating patch-based probe layout
2025-07-22 21:02:29 | INFO     | extract_surface_voxels | Starting surface extraction (threshold=1)
2025-07-22 21:02:29 | INFO     | extract_surface_voxels | ✓ Surface extraction completed - 6,536 surface voxels identified
2025-07-22 21:02:29 | INFO     | build_patch_based_probe_layout | Starting patch-based probe layout generation
2025-07-22 21:02:29 | INFO     | build_patch_based_probe_layout | Target: 500 probes in 30mm radius patch (SDS range: 10-40mm)
2025-07-22 21:02:29 | INFO     | find_safe_patch_centers | Identifying safe patch centers (radius=30mm, min_voxels=500)
2025-07-22 21:02:29 | INFO     | find_safe_patch_centers | ✓ Safe center identification completed - 6,536/6,536 valid centers (100.0%)
2025-07-22 21:02:29 | INFO     | build_patch_based_probe_layout | Selected patch center: (40.0, 43.0, 48.0)
2025-07-22 21:02:29 | INFO     | build_patch_based_probe_layout | Patch created: 2,405 surface voxels within 30mm radius
2025-07-22 21:02:29 | INFO     | build_patch_based_probe_layout | ✓ Patch-based probe layout completed
2025-07-22 21:02:29 | INFO     | build_patch_based_probe_layout | Successfully placed: 500/500 probes (1500 measurements)
2025-07-22 21:02:29 | INFO     | main            | Step 5/6: Skipping visualization (will generate every 100 phantoms for efficiency)
2025-07-22 21:02:29 | INFO     | main            | Step 6/6: Executing frequency-domain diffusion equation simulation and dataset generation
2025-07-22 21:02:29 | INFO     | run_fd_simulation_and_save | Configuring mesh with source-detector optode layout and geometric validation
2025-07-22 21:02:30 | INFO     | run_fd_simulation_and_save | Executing frequency-domain diffusion equation simulation (modulation: 140.0 MHz)
2025-07-22 21:02:43 | INFO     | run_fd_simulation_and_save | ✓ FD simulation completed successfully in 12.8s
2025-07-22 21:02:43 | INFO     | run_fd_simulation_and_save | Saving complete ML-ready dataset to /Users/maxhart/Documents/MSc_AI_ML/Dissertation/mah422/data/phantom_06/phantom_006_scan.h5
2025-07-22 21:02:43 | INFO     | run_fd_simulation_and_save | ✓ Dataset saved successfully - /Users/maxhart/Documents/MSc_AI_ML/Dissertation/mah422/data/phantom_06/phantom_006_scan.h5 (0.4 MB)
2025-07-22 21:02:43 | INFO     | run_fd_simulation_and_save | Final dataset: 500 probes × 3 detectors
2025-07-22 21:02:43 | INFO     | main            | ✓ PHANTOM 06 COMPLETED in 18.6s
2025-07-22 21:02:43 | INFO     | main            | ============================================================
2025-07-22 21:02:43 | INFO     | main            | GENERATING PHANTOM 07/10
2025-07-22 21:02:43 | INFO     | main            | ============================================================
2025-07-22 21:02:43 | INFO     | main            | Step 1/6: Constructing randomized phantom geometry with tissue and tumor embedding
2025-07-22 21:02:43 | INFO     | build_phantom_with_tissue_and_tumours | Embedding 5 tumor(s) with enhanced spatial constraints
2025-07-22 21:02:43 | INFO     | build_phantom_with_tissue_and_tumours | Successfully embedded 5/5 tumors in tissue
2025-07-22 21:02:43 | INFO     | build_phantom_with_tissue_and_tumours | Phantom construction completed - 36.7% tissue coverage
2025-07-22 21:02:43 | INFO     | main            | Step 2/6: Generating CGAL-based tetrahedral finite element mesh
2025-07-22 21:02:43 | INFO     | mesh_volume     | Starting CGAL-based tetrahedral mesh generation (cell_size=1.65)
2025-07-22 21:02:48 | INFO     | mesh_volume     | ✓ Mesh generation completed - 76,761 tetrahedra, 13,851 nodes
2025-07-22 21:02:48 | INFO     | create_stndmesh | Mesh statistics: 76761 tetrahedra, 13851 nodes
2025-07-22 21:02:48 | INFO     | create_stndmesh | Element volume statistics: 1.030 ± 0.205 mm³
2025-07-22 21:02:48 | INFO     | main            | Step 3/6: Assigning physiological optical properties and generating ground truth maps
2025-07-22 21:02:48 | INFO     | assign_optical_properties | Starting optical property assignment for 6 tissue regions
2025-07-22 21:02:48 | INFO     | assign_optical_properties | ✓ Optical properties assigned to mesh elements
2025-07-22 21:02:48 | INFO     | assign_optical_properties | ✓ Ground truth maps generated - shape (60, 60, 60, 2)
2025-07-22 21:02:48 | INFO     | main            | Step 4/6: Extracting tissue surface and generating patch-based probe layout
2025-07-22 21:02:48 | INFO     | extract_surface_voxels | Starting surface extraction (threshold=1)
2025-07-22 21:02:48 | INFO     | extract_surface_voxels | ✓ Surface extraction completed - 7,252 surface voxels identified
2025-07-22 21:02:48 | INFO     | build_patch_based_probe_layout | Starting patch-based probe layout generation
2025-07-22 21:02:48 | INFO     | build_patch_based_probe_layout | Target: 500 probes in 30mm radius patch (SDS range: 10-40mm)
2025-07-22 21:02:48 | INFO     | find_safe_patch_centers | Identifying safe patch centers (radius=30mm, min_voxels=500)
2025-07-22 21:02:49 | INFO     | find_safe_patch_centers | ✓ Safe center identification completed - 7,252/7,252 valid centers (100.0%)
2025-07-22 21:02:49 | INFO     | build_patch_based_probe_layout | Selected patch center: (33.0, 8.0, 44.0)
2025-07-22 21:02:49 | INFO     | build_patch_based_probe_layout | Patch created: 2,358 surface voxels within 30mm radius
2025-07-22 21:02:49 | INFO     | build_patch_based_probe_layout | ✓ Patch-based probe layout completed
2025-07-22 21:02:49 | INFO     | build_patch_based_probe_layout | Successfully placed: 500/500 probes (1500 measurements)
2025-07-22 21:02:49 | INFO     | main            | Step 5/6: Skipping visualization (will generate every 100 phantoms for efficiency)
2025-07-22 21:02:49 | INFO     | main            | Step 6/6: Executing frequency-domain diffusion equation simulation and dataset generation
